avg_consum,qty_records
326.62774658203125,34984
218.8117472330729,35000
75.11783345540364,34975
131.51274617513022,34918
323.23358154296875,34950
164.29241943359375,34976
130.16966756184897,35024
395.208984375,34983
301.83624267578125,35029
315.25893147786456,34959
242.56982421875,34864
283.7138264973958,35032
71.84983317057292,34984
180.29349772135416,34992
380.5973307291667,34968
286.12624104817706,34934
314.42449951171875,34949
318.8263346354167,34959
324.6654052734375,35006
296.11875406901044,34975
311.3130696614583,35014
147.6639200846354,34974
364.7967529296875,34990
246.4280802408854,34959
112.6306660970052,34935
218.322509765625,35008
170.1345011393229,34927
383.29931640625,34894
260.8000895182292,34935
55.481669108072914,34904
186.97965494791666,34936
339.23000081380206,34959
299.591064453125,34983
164.74524943033853,34976
144.3497517903646,34944
214.5859171549479,34960
74.18949890136719,34983
96.99966430664062,34984
154.42225138346353,34904
140.45258585611978,34976
191.39874267578125,34958
161.05225626627603,34966
147.72433471679688,34936
277.5416666666667,34880
306.6458333333333,34959
137.87800089518228,34960
301.2165934244792,34999
237.6832478841146,34942
404.407470703125,34991
300.0428466796875,34992
32.839500427246094,34856
201.69767252604166,34975
378.548828125,34991
398.236328125,34967
309.7084147135417,34748
105.12350463867188,35000
23.326416015625,34903
185.66158040364584,34942
346.7447509765625,34984
362.3391520182292,35008
404.4630126953125,34944
239.34025065104166,34934
169.51433308919272,34976
217.816162109375,35040
157.656494140625,34943
301.6684163411458,34990
249.4422607421875,34848
116.66499837239583,34959
301.2884114583333,34966
67.9961649576823,34894
206.59332275390625,34909
382.9392496744792,34840
237.2095743815104,34992
268.38623046875,34927
113.94366455078125,34950
86.6181640625,34992
98.42342122395833,35000
199.4435831705729,35040
91.3734130859375,35024
76.8280029296875,34960
159.8985799153646,35008
283.72658284505206,35014
196.53340657552084,34982
73.83108520507812,34920
95.14841715494792,34672
149.055908203125,34614
148.46333821614584,34984
339.95900472005206,34968
388.81640625,34942
328.81483968098956,35008
232.006591796875,34983
178.43025716145834,34826
287.95709228515625,34507
222.9981689453125,34952
370.0255126953125,34967
266.72951253255206,34912
294.7642415364583,35016
88.81833902994792,34950
238.73966471354166,34888
89.15658569335938,34726
99.43875122070312,34984
251.40816243489584,34888
67.01766967773438,34982
144.22592163085938,34992
279.5868326822917,34992
226.08809407552084,34936
77.59433492024739,34967
345.5363362630208,34935
141.2880859375,34924
249.52775065104166,35008
157.93358357747397,35014
91.62174479166667,34848
259.045654296875,34968
48.25841776529948,35000
168.81366984049478,35000
141.9808349609375,35000
205.114501953125,34959
373.1271565755208,34967
253.3571573893229,34967
111.2225850423177,34943
33.088417053222656,34943
308.21466064453125,34960
194.65008544921875,34959
127.1054178873698,34974
294.6440836588542,34912
223.53474934895834,34968
402.5616861979167,34928
76.94083150227864,35000
201.93733723958334,34926
260.06190999348956,35006
118.51083374023438,34949
84.71900431315105,34992
303.0282389322917,34966
310.4490966796875,35040
112.7413330078125,34927
5.672416687011719,34992
81.38658650716145,34936
343.3719075520833,34983
347.8534342447917,34918
10.39525032043457,34951
272.51641845703125,34999
107.48067220052083,34912
385.5390625,34990
261.49717203776044,34928
64.15799967447917,34967
242.51241048177084,34944
269.4564208984375,35014
184.430419921875,35039
164.47150675455728,34991
183.2263387044271,34984
31.398000081380207,34952
404.7261555989583,34976
378.96484375,35015
318.77150472005206,34966
8.075750350952148,34925
2.2884999910990396,34567
149.6659952799479,34992
28.81316630045573,34855
48.546915690104164,34959
31.811665852864582,34929
258.23000081380206,34976
302.88267008463544,34984
171.78033447265625,35039
3.7929166158040366,34975
266.9931640625,35040
282.3101806640625,34984
72.80149841308594,35008
354.1183268229167,35000
290.72157796223956,34928
231.5304972330729,34968
198.7757364908854,34971
48.47416687011719,34966
0.6509166558583578,34992
301.3922526041667,34871
250.38907877604166,34928
311.1045735677083,34958
405.256103515625,34369
245.02532958984375,35040
104.21934000651042,34989
224.7959187825521,35008
35.131083170572914,34967
126.33158365885417,34967
253.73592122395834,35039
39.819750467936196,34991
221.60725911458334,34928
70.31683349609375,34944
65.82574971516927,35040
142.34000651041666,35040
143.0738321940104,34968
61.662333170572914,34967
177.607421875,34991
207.1124267578125,34992
303.8821614583333,34952
113.73916625976562,34967
344.0854899088542,35008
83.59549967447917,34966
278.3612467447917,34999
51.54666646321615,34964
243.0407511393229,34920
39.49166615804037,34998
85.13316345214844,34914
192.99100748697916,35040
365.5550944010417,34975
205.98274739583334,35040
124.1340840657552,35040
129.31083170572916,34981
256.4235026041667,34941
255.0142618815104,34991
255.8203328450521,34968
260.75441487630206,34943
341.9431559244792,34959
144.64742024739584,35040
11.802000681559244,34767
394.716064453125,35040
246.85392252604166,35040
124.70674641927083,34871
369.5623372395833,34896
59.09224955240885,34934
324.2274983723958,34725
264.9237467447917,34982
198.04325358072916,34935
326.3840738932292,34951
262.06591796875,34864
237.04107666015625,34984
201.6515909830729,34952
231.04866536458334,35015
154.26749674479166,35000
294.8470052083333,34959
115.8145039876302,34886
81.10616556803386,35040
108.17916870117188,34936
98.59132893880208,34928
388.8409830729167,34960
114.14841715494792,34711
334.18007405598956,35030
89.47833251953125,35031
229.21549479166666,34936
0.09041666984558105,34984
310.6148274739583,34951
177.59808349609375,35016
89.9909159342448,34555
332.68634033203125,34928
144.9012451171875,35008
305.62416585286456,34702
52.02925109863281,34953
313.1233317057292,34927
268.6550699869792,34927
120.10866292317708,34879
236.6693318684896,35007
191.4295857747396,34951
307.28741455078125,34968
74.3234151204427,34943
361.0306803385417,34998
150.47833251953125,34976
380.4061686197917,35008
79.05966695149739,34944
111.96841430664062,34910
29.99908192952474,34704
153.69233194986978,35024
173.00309244791666,34960
65.5921630859375,34864
12.657582600911459,34984
181.8999226888021,35008
157.06625366210938,35040
88.23158772786458,34990
183.79557291666666,35040
335.7691650390625,34958
0.45883333683013916,35024
342.38623046875,34952
260.65150960286456,34960
115.05308024088542,34961
127.81866455078125,34893
55.36866760253906,34984
404.2506510416667,34968
215.40242513020834,34943
93.36442057291667,34901
209.7893269856771,34951
205.48933919270834,34935
376.8097330729167,34958
238.95808919270834,34960
117.65533447265625,34911
181.14432779947916,35015
386.3871663411458,34992
396.7239176432292,34976
196.2109171549479,34983
207.66583251953125,35024
204.7629191080729,34952
282.84033203125,34999
135.81200154622397,34927
334.81483968098956,34967
118.27916463216145,34941
287.50815836588544,34950
111.6373291015625,34943
128.0840861002604,34984
211.5064900716146,34959
130.6903279622396,34983
298.4355875651042,34965
333.22658284505206,35008
211.27032470703125,34887
154.9254150390625,34943
233.09151204427084,34976
100.99383544921875,34995
233.48600260416666,34707
163.71666463216147,34904
105.54075113932292,34991
200.65399169921875,34968
27.283833821614582,34932
272.3216552734375,34999
350.191162109375,34920
135.6058349609375,34960
382.2722574869792,34948
195.8106689453125,34960
324.7309977213542,34967
398.5165201822917,34973
174.44124348958334,35040
187.27850341796875,34896
143.73208618164062,34973
220.0023193359375,34951
13.79366683959961,34960
284.9222412109375,34992
132.8818359375,34850
274.94000244140625,35008
95.68149820963542,34919
324.18341064453125,34966
328.9114176432292,34943
165.69249471028647,34896
129.13241577148438,34936
100.47842407226562,34896
229.90716552734375,35008
137.64750162760416,34976
339.8066813151042,34975
383.9936116536458,35040
92.21616617838542,34943
322.47475179036456,35008
76.95116678873698,34944
362.0658365885417,34935
13.52041753133138,34999
116.17250569661458,34959
141.49908447265625,34878
313.22283935546875,34894
53.80541483561198,34902
131.36116536458334,34999
175.87841796875,34983
157.9020792643229,35040
176.37615966796875,34944
99.37308756510417,34959
159.88925170898438,34944
190.08392333984375,35021
29.91649881998698,34967
350.2787679036458,34976
355.4306640625,34984
121.97825113932292,34960
303.0714111328125,34982
107.87925211588542,34975
136.29833984375,34879
161.14541625976562,35016
376.67431640625,34975
128.03067016601562,34951
161.68032836914062,34975
229.72233072916666,34974
221.60298665364584,34834
160.9264119466146,35000
80.23874918619792,35009
223.59859212239584,34975
48.14691670735677,34975
149.90033976236978,35000
339.12416585286456,34872
289.7418212890625,34936
400.3529866536458,35010
176.51641845703125,34895
284.1999104817708,34934
383.3098958333333,34904
73.8320821126302,35040
268.9810791015625,34951
229.43109130859375,34974
3.241000175476074,34968
249.4538370768229,34904
79.25808207194011,34959
184.2961629231771,34976
219.72900390625,35008
253.67242431640625,34968
340.246337890625,34895
66.42075093587239,34944
203.65242513020834,34928
83.69725036621094,34958
181.6544189453125,34999
369.107666015625,34961
275.5608317057292,34952
161.21216837565103,34967
262.2971598307292,34943
360.146240234375,34635
359.5699055989583,34984
40.11199951171875,34992
114.00533040364583,34999
226.8044230143229,34926
113.65491739908855,34968
294.5056559244792,34960
44.58875020345052,34896
336.1354166666667,34968
332.55267333984375,35023
359.9766438802083,34903
236.92399088541666,34920
361.0965983072917,34911
11.457749684651693,35040
292.8388264973958,35007
310.5361735026042,34992
237.42366536458334,34959
298.05267333984375,34976
149.13907877604166,34991
299.1754150390625,34908
145.11958821614584,34934
242.72965494791666,34932
374.0379231770833,34864
279.95957438151044,34975
391.0032552083333,34990
192.3860880533854,34982
107.28749593098958,34944
162.9022420247396,35024
88.20833333333333,34984
114.3709208170573,35008
134.97234090169272,34912
253.67059326171875,35008
112.069580078125,34927
116.48341878255208,34944
245.60941569010416,34976
178.30450439453125,34662
284.9490966796875,34952
72.38533528645833,35007
50.758585611979164,34943
376.5024820963542,34975
229.11649576822916,35008
295.25107828776044,34935
222.42582194010416,34990
216.784912109375,34984
199.07100423177084,34368
369.496826171875,35040
169.7064208984375,34960
397.4549153645833,34888
166.00633748372397,34920
16.867416381835938,34968
259.77117919921875,34928
140.10858154296875,34992
349.208251953125,34952
134.85967000325522,34973
136.705078125,34991
333.8057454427083,34991
238.6655069986979,34999
256.3000895182292,34918
233.0614217122396,34951
407.5229899088542,34991
82.91699727376302,35007
91.31150309244792,34967
226.72184244791666,34935
317.60634358723956,35040
218.2681681315104,34984
59.50341796875,34864
200.96990966796875,34927
140.11158243815103,34925
130.61074829101562,35008
188.98441569010416,34919
179.1068318684896,35000
71.31399536132812,35016
339.50950113932294,34983
402.2734375,34968
153.5041707356771,35024
191.3285929361979,34936
321.72133382161456,34876
101.42342122395833,34943
362.9470621744792,34935
226.1473388671875,34961
397.0256754557292,35007
377.4472249348958,34918
315.1649169921875,34951
313.7479248046875,34920
156.0887451171875,34887
195.4385782877604,34968
287.9204915364583,34997
163.35308837890625,34942
247.0963338216146,34992
162.32591756184897,34818
294.3137613932292,35008
96.36724853515625,34966
109.81949869791667,34943
218.24357096354166,34976
10.834583282470703,34943
325.9619954427083,34967
48.40425109863281,34984
137.5818888346354,35040
305.4829915364583,34927
225.2945760091146,34944
269.17848714192706,34984
125.48624674479167,34975
197.4976603190104,34967
313.8077392578125,34968
216.9001668294271,35040
198.4626668294271,35023
140.06266276041666,34618
174.04825846354166,34974
307.43701171875,34727
61.80175272623698,34650
346.754150390625,34989
131.09217325846353,34992
245.52032470703125,34943
115.75375366210938,34975
222.41241455078125,34991
275.7725016276042,34951
203.2300821940104,34670
286.12890625,35008
156.84832763671875,34808
142.1740926106771,34952
258.3892415364583,34975
60.208333333333336,34928
345.4038492838542,34910
308.3177490234375,35008
405.0940755208333,34976
371.2842610677083,34928
177.91925048828125,34942
82.52158610026042,34991
344.0865885416667,34999
240.84859212239584,34958
351.9055989583333,34975
215.04376220703125,34943
3.1569999059041343,34992
137.78866577148438,34919
58.269002278645836,34928
133.67708333333334,34992
207.11283365885416,34680
147.84283447265625,35007
151.58016967773438,34647
65.05716959635417,34965
113.90425618489583,34904
279.93809000651044,35024
376.0711669921875,34966
118.44266764322917,34966
220.86576334635416,34864
137.34041341145834,34981
203.5606689453125,35015
386.330322265625,34927
199.8238321940104,34960
121.76300048828125,34968
374.4342447916667,34911
369.4462483723958,34991
260.28399658203125,34975
316.0014241536458,34968
295.47833251953125,35008
223.3314208984375,34944
245.41949462890625,34984
234.8255818684896,34991
117.59724934895833,34982
134.2419230143229,34960
210.0238240559896,34968
206.6060791015625,34976
76.96658325195312,35014
321.16107177734375,34904
274.3397623697917,34991
392.1949055989583,34927
227.7384033203125,34982
133.46549479166666,34983
151.645751953125,35040
204.45892333984375,34967
400.5699055989583,34984
103.92791748046875,35039
259.4177652994792,34992
329.13584391276044,34991
295.1490885416667,34983
99.3735860188802,34936
374.0852457682292,34888
299.67641194661456,34959
233.9735107421875,34982
0.6980000336964926,34968
358.99951171875,34976
25.556248982747395,34887
298.2289225260417,34832
404.43310546875,34919
107.10341389973958,34935
331.90565999348956,34992
271.6724039713542,34981
204.7064208984375,35014
327.7168375651042,34960
343.8231608072917,35040
360.8522542317708,34983
192.17325846354166,35006
244.63299560546875,34952
202.50826009114584,34960
100.71825154622395,34991
194.2552490234375,35000
132.97808837890625,34936
170.67366536458334,34884
330.1892496744792,34941
222.7859090169271,34887
292.00567626953125,35014
145.4619140625,34980
336.22833251953125,34904
54.96149698893229,34974
240.31758626302084,34983
46.93291727701823,34960
364.6021728515625,34952
262.98533121744794,35040
51.28358459472656,35008
108.25308227539062,34864
154.7893269856771,34918
283.732666015625,34958
159.5092569986979,34967
305.8940836588542,34926
72.14058430989583,34802
306.7327473958333,35008
204.6417439778646,34998
28.696584065755207,34880
346.527099609375,34983
156.84841918945312,34960
119.68133544921875,34935
296.145751953125,34928
153.72775268554688,35024
226.08174641927084,35024
407.3741455078125,34920
265.9808349609375,34893
141.52474975585938,34888
405.2999267578125,34976
199.31075032552084,34960
51.91174825032552,34935
339.986083984375,34998
82.43600463867188,34960
166.08891805013022,34959
102.35233561197917,34976
239.11041259765625,34967
102.0385030110677,34974
308.79274495442706,35000
271.5714925130208,35023
263.0801595052083,35040
175.62459309895834,34941
196.60107421875,34990
72.56441752115886,34976
114.62100219726562,34927
385.1617431640625,34960
243.0648396809896,34960
67.56050109863281,34871
359.6545003255208,34991
352.5465087890625,34958
375.8978271484375,35006
251.72574869791666,34959
244.29949951171875,35008
324.62599690755206,34998
33.41608428955078,35040
127.66841634114583,34927
83.3745829264323,35025
210.4904988606771,34927
187.43717447916666,34976
69.0143330891927,34944
83.69858296712239,34992
237.4574991861979,35015
212.8768310546875,34975
371.9580078125,34967
283.6094156901042,34975
285.5710042317708,34984
322.5697428385417,34486
240.930419921875,34968
367.00390625,35016
108.38441975911458,35016
158.69708251953125,34968
73.97750345865886,35022
368.6093343098958,34984
395.6332600911458,34816
101.22041829427083,34968
171.0265909830729,34983
141.65074666341147,34902
219.0616658528646,34976
160.20499674479166,35040
176.67207845052084,34904
105.2123311360677,34694
159.85716756184897,34887
386.6360677083333,34951
273.59991455078125,34950
253.32149251302084,34935
10.020750681559244,35000
126.566162109375,34933
73.86733500162761,34991
247.81290690104166,34944
113.1755879720052,35028
288.4480794270833,35008
381.1609293619792,34943
217.96134440104166,35022
137.5632527669271,35006
309.17759195963544,35023
322.4615885416667,34935
13.708333333333334,35024
143.17183430989584,34984
30.859334309895832,34904
176.75067138671875,34928
15.737083435058594,35000
366.8284098307292,34944
201.90743001302084,34983
135.9695027669271,34998
91.69441731770833,35023
171.794677734375,34944
94.1035868326823,34968
14.960166931152344,34968
283.74216715494794,34936
162.41475423177084,34960
147.58416748046875,34973
205.50992838541666,34991
109.55391438802083,35040
292.82167561848956,34880
169.85507202148438,34976
362.65185546875,34967
14.741583506266275,34846
326.84832763671875,34960
208.33074951171875,34782
135.0745849609375,35000
195.5291748046875,34984
0.17666667699813843,34943
141.31258138020834,34991
31.182416280110676,34967
175.2515869140625,34982
129.15324910481772,34942
180.5811564127604,34935
279.1270751953125,34952
181.17557779947916,34974
193.62491861979166,34856
1.9605833689371746,34920
76.32100423177083,34966
111.65966796875,34936
137.04649861653647,34943
205.7248331705729,34959
265.31858317057294,34912
376.3446451822917,34960
392.7156575520833,35040
228.62384033203125,34967
113.6635030110677,34864
254.732421875,34983
195.822509765625,34943
95.96608479817708,34999
86.01125081380208,35008
182.32733154296875,34944
215.37308756510416,34848
115.12599690755208,34936
198.42950439453125,34607
194.47224934895834,34976
213.17926025390625,34894
359.3684895833333,34896
325.9802652994792,34896
125.1058349609375,34974
107.26625569661458,34943
252.24908447265625,34935
381.7369791666667,34967
150.66799926757812,34950
66.52383422851562,34968
211.7614949544271,34887
113.89583333333333,34967
84.83350118001302,34750
69.84249877929688,34833
176.1624959309896,34992
345.4977620442708,34681
75.59025065104167,34632
154.2906697591146,35040
68.90216573079427,34646
122.57325236002605,35040
78.07933553059895,34976
85.12608337402344,35007
198.40008544921875,35022
259.4429117838542,34957
20.36916732788086,34944
32.19300079345703,34990
64.8870849609375,35032
219.645263671875,35008
340.2033284505208,34944
131.06783040364584,35016
111.98550415039062,35016
166.36774698893228,34653
290.8605143229167,34968
167.07317097981772,34941
251.98457845052084,35010
281.4980061848958,34976
337.2245686848958,34863
232.079345703125,34854
366.1301676432292,34977
238.3270060221354,35024
253.63590494791666,35016
220.8117472330729,34990
191.6349080403646,34991
358.74560546875,34952
307.2010091145833,34920
382.5287679036458,34960
169.82208251953125,34993
203.61700439453125,35024
252.99700927734375,34944
145.38908894856772,34926
38.09533437093099,34767
151.29816691080728,34951
309.3343505859375,34968
177.95391845703125,35040
339.56500244140625,34587
81.40841674804688,34960
59.36650085449219,34927
210.98358154296875,34952
242.6688435872396,34966
303.72165934244794,34903
227.52958170572916,34975
367.8031819661458,34983
165.8829142252604,34880
136.15091959635416,34476
95.98175048828125,34990
130.64732869466147,35006
232.7652587890625,34967
142.76675415039062,34928
195.2237548828125,34904
114.75874837239583,34968
181.1229248046875,35040
168.67058308919272,34950
204.9527587890625,34933
30.03558349609375,34991
60.55183410644531,35015
318.69891357421875,34959
282.08750406901044,34957
34.90900166829427,34959
222.74434407552084,34928
317.4722493489583,35000
255.5890096028646,34975
407.2023111979167,34966
233.0205078125,34856
357.9945068359375,34992
122.67191569010417,34697
94.7739969889323,34531
26.870501200358074,35008
237.24359130859375,34950
194.22442626953125,34904
125.4649149576823,34992
56.6417490641276,34960
41.72533162434896,35024
91.66432698567708,34936
305.19891357421875,34950
342.4827473958333,34983
271.8590087890625,35040
373.9898274739583,35015
119.42141723632812,34960
175.49650065104166,34636
337.4286702473958,34934
301.3492431640625,34912
33.38683319091797,34944
372.6798502604167,34960
252.88692220052084,34991
129.7544148763021,34952
196.8377482096354,34968
159.8967488606771,34939
271.58282470703125,34999
113.78375244140625,35024
242.3431599934896,34983
304.6629231770833,34783
31.693333943684895,34912
351.1618245442708,35008
215.13482666015625,34943
46.955830891927086,34768
377.1175130208333,34896
327.9862467447917,34991
80.27208455403645,34968
223.8125,35024
258.2671712239583,34982
130.23574829101562,35040
8.00558344523112,34959
356.171142578125,34998
175.7109171549479,34959
231.5926717122396,34847
243.6655069986979,34936
252.9595947265625,34904
194.746337890625,34967
188.73333740234375,34936
238.60115559895834,34896
84.60633341471355,34991
86.68875122070312,34967
188.09549967447916,34912
356.9011637369792,34952
304.46107991536456,34918
54.3947499593099,35008
211.2199910481771,35016
212.28983561197916,35023
321.38966878255206,34928
265.4875081380208,34976
292.15073649088544,34992
337.94191487630206,34855
311.73516845703125,34936
366.4449869791667,34995
324.441162109375,34968
160.76958211263022,34949
320.76584879557294,34991
264.0223388671875,35015
401.5556640625,34999
247.5750732421875,35010
256.20058186848956,34959
107.10416666666667,34944
365.5566813151042,35024
76.60608418782552,34927
61.22899881998698,34967
68.15483093261719,35008
134.4784952799479,34486
344.5348307291667,34991
374.4890950520833,34998
240.98783365885416,34911
158.10257975260416,34960
96.95908610026042,34989
173.76749674479166,34983
313.5333251953125,35032
